"Authority_ItemName_ENG","Authority_Code","Row_ItemName_ENG","Row_Code","expenditure","initial_year","final_year","category","Dataitem_Code","Dataitem_ItemName_ENG","Dataset","denominator","initial_value","final_value","success_rate","max_value","min_value"
"Monmouthshire","548","Net current expenditure",72,164583.507751,"200203","202122","Social Care - Child",2,"Number of referrals during the year that were re-referrals","care0020",9,38,83,0.666666666666667,15376,24
"Monmouthshire","548","Net current expenditure",72,164583.507751,"200203","202122","Social Care - Child",6,"The number of referrals that were allocated to a social worker for initial assessment during the year","care0020",6,327,350,0.666666666666667,26633,233
"Monmouthshire","548","Net current expenditure",72,164583.507751,"200203","202122","Social Care - Child",7,"The number of referrals that were allocated to someone other than a social worker for initial assessment during the year","care0020",6,25,18,0.5,6319,0
"Monmouthshire","548","Net current expenditure",72,164583.507751,"200203","202122","Social Care - Child",8,"The number of initial assessments that were completed during the year","care0020",9,421,298,0.555555555555556,27767,191
"Monmouthshire","548","Net current expenditure",72,164583.507751,"200203","202122","Social Care - Child",24,"The total number of required core assessments that took longer than 35 working days to complete","care0020",8,22,25,0.375,3079,3
"Monmouthshire","548","Net current expenditure",72,164583.507751,"200203","202122","Social Care - Child",4,"The number of referrals during the year on which a decision was made within 1 working day","care0020",7,319,478,0.714285714285714,46235,218
"Monmouthshire","548","Net current expenditure",72,164583.507751,"200203","202122","Social Care - Child",9,"The number of initial assessments that were completed during the year where the child has been seen by the Social Worker","care0020",7,347,361,0.571428571428571,21907,75
"Monmouthshire","548","Net current expenditure",72,164583.507751,"200203","202122","Social Care - Child",10,"The number of initial assessments that were completed during the year where the child has been seen alone by the Social Worker","care0020",8,43,157,0.75,13053,16
"Monmouthshire","548","Net current expenditure",72,164583.507751,"200203","202122","Social Care - Child",23,"The total number of working days taken to complete all required core assessments where the number of working days was more than 35","care0020",7,1353,1405,0.428571428571429,236517,172
"Monmouthshire","548","Net current expenditure",72,164583.507751,"200203","202122","Social Care - Child",25,"The number of young carers known to Social Services during the year","care0020",8,81,38,0.625,1070,2
"Monmouthshire","548","Net current expenditure",72,164583.507751,"200203","202122","Social Care - Child",26,"The number of young carers known to Social Services who were assessed during the year","care0020",8,19,38,0.625,980,0
"Monmouthshire","548","Net current expenditure",72,164583.507751,"200203","202122","Social Care - Child",27,"The number of young carers known to Social Services who were provided with a service during the year","care0020",8,66,38,0.625,971,0
"Monmouthshire","548","Net current expenditure",72,164583.507751,"200203","202122","Social Care - Child",28,"The number of referrals that did not proceed to allocation for initial assessment during the year","care0020",5,78,114,0.8,22411,0
"Monmouthshire","548","Net current expenditure",72,164583.507751,"200203","202122","Social Care - Child",29,"Required core assessments that have not yet been completed during the year","care0020",7,6,9,0.428571428571429,959,0
"Monmouthshire","548","Net current expenditure",72,164583.507751,"200203","202122","Social Care - Child",31,"Required initial assessments that have not yet been completed during the year","care0020",7,23,73,0.571428571428571,974,0
"Monmouthshire","548","Net current expenditure",72,164583.507751,"200203","202122","Social Care - Child",32,"Required initial assessments that have not yet been completed from previous periods","care0020",7,11,69,0.571428571428571,96,0
"Monmouthshire","548","Net current expenditure",72,164583.507751,"200203","202122","Social Care - Child",33,"The number of health assessments for looked after children due in the year that have been undertaken","care0020",7,85,169,0.714285714285714,5638,45
"Monmouthshire","548","Net current expenditure",72,164583.507751,"200203","202122","Social Care - Child",34,"The number of health assessments for looked after children due to be undertaken in the year","care0020",7,100,188,0.571428571428571,6958,89
"Monmouthshire","548","Net current expenditure",72,164583.507751,"200203","202122","Social Care - Child",35,"The number of initial assessments completed within 7 working days","care0020",5,311,285,0.6,20640,179
"Monmouthshire","548","Net current expenditure",72,164583.507751,"200203","202122","Social Care - Child",36,"The total number of working days taken to complete all initial assessments where the number of working days taken was 8 or more","care0020",5,1925,1842,0.6,212479,166
"Monmouthshire","548","Net current expenditure",72,164583.507751,"200203","202122","Social Care - Child",37,"The total number of initial assessments that took 8 days or more to complete","care0020",5,105,86,0.6,8467,14
"Monmouthshire","548","Net current expenditure",72,164583.507751,"200203","202122","Social Care - Child",38,"The number of required core assessments completed within 35 working days during the year","care0020",5,35,138,0.8,11177,11
"Monmouthshire","548","Net current expenditure",72,164583.507751,"200203","202122","Social Care - Child",39,"The number of core assessments that were completed during the year","care0020",5,59,163,0.6,13857,52
"Monmouthshire","548","Net current expenditure",72,164583.507751,"200203","202122","Social Care - Child",21,"Young people aged 19 who were looked after when aged 16","care0027",9,3,8,0.555555555555556,497,2
"Monmouthshire","548","Net current expenditure",72,164583.507751,"200203","202122","Social Care - Child",22,"Young people aged 19 who were looked after when aged 16, with whom the authority is in contact at age 19","care0027",9,3,5,0.555555555555556,463,1
"Monmouthshire","548","Net current expenditure",72,164583.507751,"200203","202122","Social Care - Child",23,"Young people aged 19 who were looked after when aged 16, with whom the authority is in contact at age 19 and are known to be in suitable, non emergency accommodation","care0027",9,3,4,0.555555555555556,433,1
"Monmouthshire","548","Net current expenditure",72,164583.507751,"200203","202122","Social Care - Child",24,"Young people aged 19 who were looked after when aged 16, with whom the authority is in contact at the age of 19 and known to be engaged in education, training or employment","care0027",9,2,2,0.555555555555556,281,0
"Monmouthshire","548","Net current expenditure",72,164583.507751,"200203","202122","Social Care - Child",25,"Number of eligible, relevant and former relevant children that have a pathway plan at 31 March as required","care0027",7,28,48,0.428571428571429,2285,5
"Monmouthshire","548","Net current expenditure",72,164583.507751,"200203","202122","Social Care - Child",26,"Number of eligible, relevant and former relevant children who should have a pathway plan at 31 March","care0027",7,41,48,0.428571428571429,2491,6
"Monmouthshire","548","Net current expenditure",72,164583.507751,"200203","202122","Social Care - Child",27,"Number of eligible, relevant and former relevant children that have been allocated a personal advisor at 31 March","care0027",7,26,48,0.428571428571429,2254,0
"Monmouthshire","548","Net current expenditure",72,164583.507751,"200203","202122","Social Care - Child",28,"Number of eligible, relevant and former relevant children who should have been allocated a personal advisor at 31 March","care0027",6,59,54,0.333333333333333,2556,6
"Monmouthshire","548","Non-school expenditure",2,4082.573903,"200203","202122","Social Care - Child",1,"The total number of referrals received during the year","care0020",9,412,465,0.555555555555556,49561,412
"Monmouthshire","548","Non-school expenditure",2,4082.573903,"200203","202122","Social Care - Child",2,"Number of referrals during the year that were re-referrals","care0020",9,38,83,0.666666666666667,15376,24
"Monmouthshire","548","Non-school expenditure",2,4082.573903,"200203","202122","Social Care - Child",6,"The number of referrals that were allocated to a social worker for initial assessment during the year","care0020",6,327,350,0.666666666666667,26633,233
